condition,feature_name,feature_family,corr_holistic_score,p_holistic_score,corr_word_count,p_word_count,corr_char_count,p_char_count,corr_sentence_count,p_sentence_count,corr_paragraph_count,p_paragraph_count,corr_component_count,p_component_count,corr_coverage,p_coverage
TRANS,order_trans_Evidence__Counterclaim,transition,0.13325552025912032,1.6308766922551402e-50,0.10803487859081967,1.0645417594479722e-33,0.11012955862876439,5.842432243427765e-35,0.07581486024517191,2.2867485156982022e-17,0.025646845816178057,0.004178326666454838,0.2301550093204724,1.3045425467109735e-149,0.01380554677708614,0.1231474142383158
TRANS,order_trans_Evidence__Evidence,transition,-0.005780308315716624,0.5186196786261604,0.06012214102146409,1.8205797211085307e-11,0.052642701811878606,4.0404951131885205e-09,0.06772245600961113,3.7021864289935137e-14,0.026345611528184994,0.0032563281885136914,-0.05848003544886493,6.3237097245657e-11,0.01309500751898023,0.1436475717321291
TRANS,order_trans_Evidence__Lead,transition,0.021581218285956143,0.01594426919006468,0.021532180856149535,0.016185260328560422,0.01933857897117747,0.03079734157111424,0.013036988722335465,0.1454307219793035,0.0005175539050746147,0.9539129946689098,0.01065562744019728,0.23407987045670253,0.0028058895349302644,0.7540332675237313
TRANS,order_trans_Evidence__Position,transition,-0.15822224871469132,1.0045179875917237e-70,-0.09250444768907323,4.103156335410342e-25,-0.09158396083166527,1.2026717009555797e-24,-0.06891135881758405,1.3158499703407065e-14,-0.04818141576633791,7.30932674381752e-08,-0.1715131775222096,5.8608716942718256e-83,-0.011573260967751145,0.19622086085819634
TRANS,order_trans_Evidence__Rebuttal,transition,0.08893013674599964,2.5149267111780757e-23,0.07511644397194403,4.4689596121524175e-17,0.07544110555376884,3.2754385578593817e-17,0.07480739641099204,5.999588000734653e-17,0.010649924665294182,0.23433030493785137,0.1158943704261632,1.4817405464543573e-38,0.009494847152291427,0.2890153287759084
TRANS,order_trans_Lead__Claim,transition,-0.03295843529776113,0.00023198692147467052,-0.01744978186830855,0.05132986684378572,-0.020275576911069043,0.02355297273397749,0.006393517762094503,0.47525704433678767,-0.009543236409111337,0.2865646867468839,-0.037605699678303545,2.6597548260753027e-05,0.013285576618347752,0.13790847775363813
TRANS,order_trans_Lead__Concluding_Statement,transition,-0.01800112668794496,0.04440017010161849,-0.003639338807778143,0.6844523307030004,-0.0051475433055404056,0.5654170358405415,-0.002156458805766044,0.8097059572443616,0.0013325835225765428,0.8817070651137385,-0.01785885285046163,0.046108134627259476,-0.0019004308172359413,0.831938962439487
TRANS,order_trans_Lead__Counterclaim,transition,0.042858196525608724,1.6841598620725488e-06,0.033778186037455124,0.00016130765716128472,0.037937008133113126,2.256864092292681e-05,0.017474779698835916,0.05099715134389331,-0.0021876800616866033,0.807004851735391,0.03635868164183144,4.8778349913243034e-05,-0.009940662007228249,0.2669686530636784
TRANS,order_trans_Lead__Evidence,transition,-0.14103247459967896,2.000070579740118e-56,-0.050950905300090214,1.2465962405665668e-08,-0.04742987218074267,1.1622849961456163e-07,-0.0336323576969617,0.00017217945927755428,-0.02560247612825204,0.004244188503749549,-0.15146444739118228,6.714481014590489e-65,-0.009563046579240276,0.2855654735857103
TRANS,order_trans_Lead__Lead,transition,-0.010345722041985644,0.24796522816163932,0.002537497138561658,0.7769047702520862,0.0017841245294055704,0.8420845215349967,-0.001276691895114966,0.8866342907091308,-0.001115852201285367,0.9008372102053261,0.002124860371064652,0.812442003871607,0.0023827499145551785,0.7901816709190844
TRANS,order_trans_Lead__Position,transition,0.12784445643394976,1.3253043098325404e-46,0.10709847371245149,3.8262664955997304e-33,0.1104621398877431,3.6660266455764306e-35,0.11535621032136845,3.268321913062747e-38,0.011911519181483246,0.1834623351906464,-0.03701382025862531,3.555179030930464e-05,0.01726314246892453,0.0538718557308386
TRANS,order_trans_Lead__Rebuttal,transition,-0.0026903173960262814,0.7638568185578598,-0.00977007896347362,0.2752638101917423,-0.009394966193012997,0.2941182687903251,-0.008314827180323588,0.3531445592545365,0.006229454970300363,0.4866600909573495,-0.0007299558034391017,0.9350348425686041,-0.0025399294776264915,0.7766965900997299
TRANS,order_trans_Position__Claim,transition,-0.12369694028468124,1.0160464841890826e-43,-0.19525440290398205,2.038203883333048e-107,-0.19266233449304782,1.3938070013418248e-104,-0.20483103360531554,3.0256933299561305e-118,-0.07857563330531792,1.5239834260571477e-18,-0.26702346752536255,1.3363857185142822e-202,-0.06334701905684506,1.4324374468243602e-12
TRANS,order_trans_Position__Concluding_Statement,transition,-0.04883391916966966,4.859163152276038e-08,-0.022428645677798897,0.012250238446381123,-0.023799600337081808,0.007860486420366063,0.0008552636557966125,0.9239139796491662,-0.011823211249303956,0.18673231439746163,-0.05839396624800043,6.743984995518482e-11,0.019606983662410576,0.02854876928143121
TRANS,order_trans_Position__Counterclaim,transition,-0.03069555206671614,0.0006069590924218214,-0.032793660973204776,0.0002493251847093821,-0.03258663390996793,0.00027283349248434936,-0.03702164026362842,3.541672146939829e-05,-0.014354367839816497,0.10893673850578264,-0.016207416736572118,0.07030337005471479,-0.019436169739812,0.029962773387135204
TRANS,order_trans_Position__Evidence,transition,-0.25656314311195727,1.162563773759271e-186,-0.15536497713882746,3.141951741965324e-68,-0.152625208960316,7.003320652736188e-66,-0.14673513972898317,5.5760345070574545e-61,-0.08521062354315448,1.5346933108993656e-21,-0.31621755269391694,1.1889945373124809e-287,-0.023534234394386226,0.00857978251054533
TRANS,order_trans_Position__Lead,transition,-0.01572939555603048,0.07899253886429855,-0.0015990902109715736,0.8582788188517696,-0.002984661286030016,0.7389163972015914,-0.0028418049514545487,0.7509884863062151,0.0011666771105431125,0.8963454736093404,-0.01813304232082947,0.04286455262713719,-0.0005373971759119855,0.9521480769061993
TRANS,order_trans_Position__Position,transition,0.0013382898944800693,0.8812042639155949,0.010107081762956075,0.2590432010780262,0.010815801882704722,0.22712321707454236,0.01889410438500624,0.0348553678037276,0.003274980798245764,0.714582987445452,0.012809797951275986,0.1525766315590628,0.0004935671810683767,0.9560467440288288
TRANS,order_trans_Position__Rebuttal,transition,-0.007146135602953879,0.42487216814069356,-0.009235235301992908,0.3024038008811252,-0.009193429568002244,0.3045977296122548,-0.009351599646403167,0.2963525704660879,0.010497908338609328,0.24107609262088878,-0.000568032475673658,0.9494237487839393,0.00010479114507401565,0.9906636041389815
TRANS,order_trans_Rebuttal__Claim,transition,0.06352991909239322,1.2353156274203108e-12,0.035954611856777,5.9134265898008764e-05,0.03346911790682372,0.00018516534509258528,0.021745690213166077,0.015158862551332588,0.02745810743763228,0.0021640676102371434,0.1450431471396525,1.3098300210430969e-59,-0.004947532845209357,0.5806201409373414
TRANS,order_trans_Rebuttal__Concluding_Statement,transition,0.11137791997278265,1.0085318560517781e-35,0.06471877670371481,4.671406738218784e-13,0.07008548212319514,4.6562265686916065e-15,0.04324024628491415,1.3600999320040326e-06,2.501771862673018e-05,0.9977709915219884,0.12193547041940173,1.5945128034325113e-42,0.02058718483191403,0.021496362159745416
TRANS,order_trans_Rebuttal__Counterclaim,transition,0.03349322238577085,0.00018319153245818093,0.026614562418211984,0.0029539234603141746,0.026897441059430212,0.0026636973716568885,0.018469899192367516,0.03914564616852412,0.0034231389042349283,0.7022740967369161,0.09756766409068346,9.133839686431679e-28,0.01838312007929996,0.04007647860821402
TRANS,order_trans_Rebuttal__Evidence,transition,0.15979404943169684,4.064916175188716e-72,0.11881063711714573,1.9090239123733832e-40,0.12221562771890282,1.0318643200162847e-42,0.09719316271758321,1.4510796750623581e-27,0.026201639598083023,0.0034295533210687884,0.22056394584936478,2.9247985437326397e-137,0.005425094710760246,0.5446422235428628
TRANS,order_trans_Rebuttal__Position,transition,-0.005156683121443878,0.5647268988230254,-0.0059429058161856695,0.5069259856572439,-0.005572678237747772,0.533752102075843,-0.0022028518164051766,0.8056930963022654,-0.0072218914663738695,0.4199794731948697,0.002273735273447505,0.7995717851490146,0.008162087979670045,0.3620581246735656
TRANS,order_trans_Rebuttal__Rebuttal,transition,0.030619497709455594,0.0006262419917628957,0.03915224450698841,1.2216536690120181e-05,0.039008907476401164,1.3145866183163949e-05,0.028553710281663508,0.0014268937017403993,0.014499956451355371,0.1053933702599653,0.056450606013527346,2.8139676470221156e-10,0.005048199567768219,0.5729443868142685
T3,order_final_is_Claim,firstlast,-0.10133660064422906,7.838301292638929e-30,-0.07543734274722927,3.2872796483133315e-17,-0.07795649692608358,2.820830136975147e-18,-0.06700735792016849,6.839009804453487e-14,-0.03169074593879026,0.00040058689996149923,-0.06670081295689848,8.879822522044411e-14,-0.14178187867402978,5.165937408789081e-57
T3,order_final_is_Concluding_Statement,firstlast,0.3277409547003088,4.37486862270706e-310,0.2310150783500326,9.539019454038057e-151,0.23082460783616737,1.7040289498219958e-150,0.23457885350403257,1.6687387966936926e-155,0.12577061514507337,3.774223528185599e-45,0.3071664217643329,1.024971354749184e-270,0.14543255248740028,6.355786956697815e-60
T3,order_final_is_Counterclaim,firstlast,-0.03208576917302829,0.00033857753069477286,-0.021124718959537096,0.01831460726324057,-0.020531783025516066,0.021850160386999246,-0.02026587687412553,0.023619643544027777,-0.007400105841085005,0.40860086709175286,-0.01601555450892815,0.07369178614376742,-0.013579028290032075,0.1294187165428836
T3,order_final_is_Evidence,firstlast,-0.31417023791406784,9.08272801525877e-284,-0.22377205740400785,2.5088148305270968e-141,-0.22273869823635578,5.205001178213082e-140,-0.23479135340450236,8.633209668218574e-156,-0.11711879682868416,2.415828438240628e-39,-0.3061413721452807,7.783781686779742e-269,-0.09050389811410867,4.189801435008383e-24
T3,order_final_is_Lead,firstlast,0.02326219201100452,0.009377702895692591,0.02207061212932331,0.013706779391225584,0.020365599005506604,0.022941978460518053,0.013747264896937658,0.12473785048501794,0.00015325833169240719,0.9863457616911717,0.013098830917235146,0.14353065483312583,0.0029586907480394172,0.7411063597774931
T3,order_final_is_Position,firstlast,-0.07110099152766253,1.869781266594454e-15,-0.03948866409966603,1.0275287906023185e-05,-0.040027795977528896,7.764653608223504e-06,-0.026164041416729636,0.003476151494567088,-0.030207937110397515,0.000740851537588889,-0.07902392358268885,9.728937218128364e-19,-0.011419498911851688,0.20223074896245571
T3,order_final_is_Rebuttal,firstlast,0.011747820349780435,0.18955788383097813,0.0006382923816265467,0.9431779775338565,0.00260185631018545,0.7714018077089109,-0.013712682739725656,0.12568909591062416,-0.011877821141019252,0.18470510852966998,0.02490214237522675,0.005416225272813986,-0.0461042332161231,2.590231307282391e-07
T3,order_final_pos_Claim,label_position,0.19800564528923748,1.8014310322475408e-110,0.12396486244159792,6.660550514322087e-44,0.10962163368494379,1.187158351758632e-34,0.11703109722683484,2.7527404509159506e-39,0.08111886641696402,1.1552037567626413e-19,0.434003582952317,0.0,0.07120333830556613,1.7042997623226447e-15
T3,order_final_pos_Concluding_Statement,label_position,0.3794801243686744,0.0,0.2850655049940011,7.90268749801617e-232,0.2729545981288866,5.782941881972742e-212,0.2839197069211866,6.611955111316329e-230,0.1354550043869932,3.76321574514842e-52,0.3680280534514144,0.0,0.2009491888510648,8.66043072666658e-114
T3,order_final_pos_Counterclaim,label_position,0.27338788883267373,1.1715472290360468e-212,0.23327853913144442,9.278958057437323e-154,0.23826765128329605,1.6326569399046858e-160,0.17685867221982798,3.583546149264043e-88,0.059623981444398615,2.6655527564710822e-11,0.4103852179485222,0.0,0.033665774159548384,0.00016962898385382394
T3,order_final_pos_Evidence,label_position,0.26026680774515254,3.1993713886964374e-192,0.21360421749226605,1.1667253580386194e-128,0.18280981712992384,3.550654655800761e-94,0.18779811304346844,2.2629103716789424e-99,0.090365812209379,4.909432472874361e-24,0.4031968248919874,0.0,0.2490966247936674,9.99941442696828e-176
T3,order_final_pos_Lead,label_position,0.10532455438319548,4.187343462459055e-32,0.11338689002131637,5.723645361214748e-37,0.11776699743304048,9.176038392336695e-40,0.140722107535575,3.4960800510231333e-56,0.013985507475356177,0.11833632413183705,0.009123160187843968,0.3083091526832451,0.030107031462491333,0.000771781643214454
T3,order_final_pos_Position,label_position,-0.0648104648070741,4.330718914740422e-13,-0.024711780957953344,0.005781732549515414,-0.02843906878054271,0.0014914321557783442,0.010472298794175047,0.24222585083328238,-0.026862609950903046,0.002697969383756451,-0.07914677308444171,8.599231058917875e-19,0.02612103354754073,0.0035301602494503537
T3,order_final_pos_Rebuttal,label_position,0.30036209799432245,2.2497475482237067e-258,0.2341612258675339,6.0820523266690806e-155,0.2402501986738965,3.0510346345698966e-163,0.1843974934891986,8.181167494527299e-96,0.04869190590170608,5.31306677027736e-08,0.39969584220715093,0.0,0.031325011303210935,0.0004673115162351585
T3,order_first_is_Claim,firstlast,-0.0842076358889528,4.5134257964412565e-21,-0.06350757978044515,1.2578848394034713e-12,-0.06665490280708614,9.233062255249546e-14,-0.06920190555972622,1.0191889459339215e-14,-0.025315310308684322,0.00469370960730055,-0.04811973903207267,7.594884237088801e-08,-0.0038503424225968556,0.6672265895826668
T3,order_first_is_Concluding_Statement,firstlast,0.004965087249933059,0.5792781712112289,0.010419877338741555,0.2445913626380605,0.009363169086977478,0.29575538999090795,0.004881676479442577,0.5856675478331167,-0.0011158522012853676,0.9008372102053261,0.0021248603710646535,0.812442003871607,0.0018711774859838136,0.8344882071503306
T3,order_first_is_Counterclaim,firstlast,-0.020342763113358073,0.023095651620608483,-0.02036615269705694,0.022938263470800326,-0.020956073901244675,0.01926530869432983,-0.02799754991662533,0.0017659213582817412,-0.012428301477868112,0.16517246590813983,-0.020060788353282576,0.025068093841430442,0.004049037745687959,0.651164232761381
T3,order_first_is_Evidence,firstlast,-0.20291830986367995,4.8790801316594035e-116,-0.08940018751674345,1.4773356204325207e-23,-0.07654535411530464,1.1272658696590642e-17,-0.07688226278903018,8.116498273281564e-18,-0.054233632216469575,1.3564612126486912e-09,-0.2331805583375866,1.254754989187642e-153,-0.0454690837503047,3.773959491428048e-07
T3,order_first_is_Lead,firstlast,0.36935023023372776,0.0,0.3605429185463561,0.0,0.3617982222029954,0.0,0.35884827593999286,0.0,0.08792924179922679,7.734921736927531e-23,0.29231943635155366,3.268223045899321e-244,0.06002732580614604,1.9580639767298015e-11
T3,order_first_is_Position,firstlast,-0.2982577489038263,1.2644578519636476e-254,-0.3248479418032959,2.3238316715868336e-304,-0.32864971584954905,6.7539517565e-312,-0.32429867938551804,2.793232184554447e-303,-0.0674647940167168,4.6218279919283895e-14,-0.2213008574344215,3.449027409599688e-138,-0.048278124922589975,6.882391091109818e-08
T3,order_first_pos_Claim,label_position,-0.1513665389479648,8.118232570219503e-65,-0.15877192614174246,3.2845720494272555e-71,-0.15898076424602847,2.1457055720793844e-71,-0.11709453989773058,2.5046837411035436e-39,-0.056098651118744555,3.626739426566334e-10,-0.19382001629251502,7.639580567688292e-106,-0.003936341257725601,0.660255245137777
T3,order_first_pos_Concluding_Statement,label_position,0.37873387292932903,0.0,0.28367009427558054,1.7296329911147342e-229,0.2715800760734455,8.981482051316951e-210,0.2827514360519213,5.905290288309908e-228,0.13551122099661955,3.414769442944283e-52,0.36664579512614737,0.0,0.20096874742362264,8.228402454275387e-114
T3,order_first_pos_Counterclaim,label_position,0.25112466585694027,1.1645155614389487e-178,0.2024394112018581,1.7279692968821733e-115,0.20769011932912482,1.3778793476421015e-121,0.15789062268660176,1.9678915168540728e-70,0.05163162524721582,7.955785721737974e-09,0.3412474521085709,0.0,0.031221717337037127,0.0004879547880177786
T3,order_first_pos_Evidence,label_position,-0.28447453287023905,7.771642567490773e-231,-0.31269181458073037,5.53578907883246e-281,-0.3066389211083496,9.536114184407017e-270,-0.29422254943725223,1.6011625211536612e-247,-0.1402175659139393,8.643262161008143e-56,-0.42101599817886204,0.0,0.05660385505164318,2.5184290250917166e-10
T3,order_first_pos_Lead,label_position,0.10289992154529318,1.0327282855611456e-30,0.11137865690340536,1.0074806030332485e-35,0.11637051908219659,7.335884648039283e-39,0.14196427400545086,3.711724316408613e-57,0.014461385330801626,0.10632309700554236,0.0058327489760768535,0.5148330821859266,0.03032410073315058,0.0007066714908701906
T3,order_first_pos_Position,label_position,-0.0636687908211877,1.1036664830765484e-12,-0.023460691335592716,0.008789273977785237,-0.02718055877056388,0.0023995415758647624,0.011379107347573083,0.20383149708026366,-0.02609151489467281,0.0035676700139912394,-0.0794131556524971,6.575669162635637e-19,0.02574302165221412,0.004038736423401416
T3,order_first_pos_Rebuttal,label_position,0.2780809421538364,2.996546149181467e-220,0.21001406167317604,2.4320129633530486e-124,0.21601951601800365,1.3071917416537556e-131,0.16899579988104896,1.4613802747486385e-80,0.04194337319994755,2.7893790395448465e-06,0.34903674027613035,0.0,0.028885727571525653,0.0012542232520300035
T3,order_mean_pos_Claim,label_position,-0.026326350564993457,0.0032790314555820555,-0.07362856024243089,1.8250572578954843e-16,-0.08615716399491742,5.480847663582618e-22,-0.04343134083878099,1.2214050259136281e-06,0.010527795791950949,0.23973914026062607,0.09217695904581373,6.0229779007531255e-25,0.03231364179772925,0.0003070158778037794
T3,order_mean_pos_Concluding_Statement,label_position,0.379178330448472,0.0,0.28442181086705076,9.527078707154982e-231,0.2723190594369405,5.982562698829209e-211,0.2833890676290226,5.1005950279358776e-229,0.1355050020742502,3.4516787316841735e-52,0.3674033332606663,0.0,0.20099649009529136,7.652232238972959e-114
T3,order_mean_pos_Counterclaim,label_position,0.2660051145866059,5.1263889118590204e-201,0.22111116409146858,5.984219704738455e-138,0.22625038378187523,1.6352720102972808e-144,0.16981409048253493,2.4533792533772216e-81,0.05661823896210867,2.4922994712778806e-10,0.38206792064641576,0.0,0.03291631190101639,0.00023630836559632688
T3,order_mean_pos_Evidence,label_position,-0.02216340158380887,0.013315311693164555,-0.07575738667549087,2.416931611698172e-17,-0.09216107752869819,6.13592463365653e-25,-0.07933565191286926,7.110189211155853e-19,-0.03804737992738028,2.136060809856571e-05,-0.019671047715223423,0.028033463974571862,0.21241673290171204,3.194206541935059e-127
T3,order_mean_pos_Lead,label_position,0.10504274206556177,6.101165671801867e-32,0.11338190964590766,5.7648709850001176e-37,0.11810351854073434,5.539409165314226e-40,0.14256709516719762,1.240808663384298e-57,0.014343563154039132,0.10920341630513228,0.0075718365000010685,0.3978117833883383,0.030477626347770882,0.0006637436416980805
T3,order_mean_pos_Position,label_position,-0.06427572365565944,6.725556760248207e-13,-0.024099984099186025,0.007111832550686613,-0.027825638701933574,0.0018848241768088224,0.01093155581710263,0.2221884204511513,-0.026492017880381778,0.0030883829343135542,-0.07932407556275058,7.193627989837356e-19,0.02594657709405744,0.0037571579818812843
T3,order_mean_pos_Rebuttal,label_position,0.29172125961192896,3.5432087695977937e-243,0.2240100066397296,1.2452755854088455e-141,0.23008572144054437,1.6097823533021124e-149,0.17820211662447638,1.6495433288767853e-89,0.04591116878637999,2.9056940811985803e-07,0.37783353644757967,0.0,0.03036596960056029,0.000694715439529763
T3,order_std_pos_Claim,label_position,0.24853911554725067,6.335409850577877e-175,0.17324952786332348,1.2387498087976978e-84,0.15906283887155517,1.8148066048271348e-71,0.14729018843975444,1.9634639307891054e-61,0.09259790624011947,3.6765365454364987e-25,0.46566661451666935,0.0,0.06928534962449176,9.469026201386383e-15
T3,order_std_pos_Concluding_Statement,label_position,0.02381368149135212,0.007823873264570713,0.03957087045579183,9.847811406743172e-06,0.03888480946488455,1.4004574520251152e-05,0.03363035453541023,0.00017233348842823356,-0.0003922529240597576,0.9650624912746055,0.03972937497537983,9.07105513431708e-06,0.0018331250756813957,0.8378068369803786
T3,order_std_pos_Counterclaim,label_position,0.13273271773499515,3.9576901665999014e-50,0.14540175240721434,6.730395420121225e-60,0.1457420423224649,3.5723297406211334e-60,0.09749088821270585,1.0044561896863537e-27,0.04041284552604023,6.3429795025776964e-06,0.2978724262377448,6.0968707834040245e-254,0.015937433084821977,0.07510918548929985
T3,order_std_pos_Evidence,label_position,0.32735381591067503,2.57483556828941e-309,0.2906317753459117,2.6803568093666584e-241,0.26684556942416593,2.5300262542431234e-202,0.2619825878859305,7.911780762142292e-195,0.12011123268550672,2.6455789295153644e-41,0.4602385738190884,0.0,0.13378664118628142,6.602099430463e-51
T3,order_std_pos_Lead,label_position,0.02268145503931191,0.011306064216713242,0.022184066441759583,0.013229486519699869,0.02048340193540717,0.02216325718570257,0.013675909859417608,0.12670679101161814,5.1556719521062434e-05,0.9954064604639872,0.013393829117866908,0.13472802610963025,0.0031065635214703674,0.7286655427557716
T3,order_std_pos_Position,label_position,-0.018104412983201368,0.04319395407275082,-0.019118160178524635,0.032756020239686136,-0.019287327284854234,0.031243568765226003,-0.013415013446635097,0.13411231699601953,-0.011964444588264418,0.181522982827882,0.002755870054674879,0.7582801096105493,0.0060670471835403365,0.49809214462164497
T3,order_std_pos_Rebuttal,label_position,0.15378086767076776,7.247029401514222e-67,0.14507390662252756,1.2371999960142563e-59,0.14645152839143816,9.489929181719598e-61,0.10014429472941236,3.601189364899828e-29,0.03928090874511843,1.1436024728395938e-05,0.2831977312323624,1.0643395315543003e-228,0.016260487460623,0.06938900898846459
T3,order_trans_Claim__Claim,transition,0.28366929489591286,1.7349649327635626e-229,0.22281257487274525,4.1926874463687847e-140,0.22808633667500697,6.7371486443735e-147,0.18220682820356943,1.473221244657587e-93,0.05831049162088664,7.177627960147129e-11,0.3658288360486828,0.0,0.0359011504614549,6.065104239847224e-05
T3,order_trans_Claim__Concluding_Statement,transition,-0.0691529411300046,1.0641059042168342e-14,-0.07180228145641646,9.88304876674711e-16,-0.07339569694660845,2.2689475050701043e-16,-0.07096193886434385,2.1202064799032695e-15,-0.032038505029375414,0.00034549304537900025,-0.07486115259501715,5.700448269704944e-17,0.00310504945211866,0.7287925693430088
T3,order_trans_Claim__Counterclaim,transition,0.025938675847194864,0.003767746090904214,0.01651760019590989,0.06509643246823169,0.01800511708241271,0.04435304644968851,0.0033861232084788657,0.7053421810188261,0.01643304066128712,0.066483338898437,0.11478155723872809,7.574985540965426e-38,-0.009053747561640894,0.3120045684502508
T3,order_trans_Claim__Evidence,transition,0.006062796474260156,0.49839326310117843,-0.06822771736990806,2.3903888365108933e-14,-0.07634897893827104,1.3642460955455695e-17,-0.056774254443671394,2.2253579065763576e-10,0.03037039791620905,0.0006934619449081984,0.050121703907291974,2.1378864087875333e-08,-0.0019669539210309325,0.826148506959989
T3,order_trans_Claim__Position,transition,-0.012980414322223632,0.14718575233002396,-0.006080263123675218,0.49715655148385207,-0.006984278647181567,0.4354365734869816,0.004837815315899979,0.5890404430064065,-0.02194372816272065,0.014258526545422107,-0.0120562196829998,0.17819618271857973,0.013542009628999974,0.1304667711829625
T3,order_trans_Claim__Rebuttal,transition,-0.001275095076262109,0.8867751264407856,-0.0016771676754036013,0.8514377533540858,-0.0013205179079136993,0.8827703501434501,-0.0006846559662451162,0.9390583638600226,-0.00484800076589673,0.5882563898123345,0.0015715323361975017,0.8606959815308004,0.0038394034370042357,0.6681154177546527
T3,order_trans_Concluding_Statement__Claim,transition,-0.03248680687320279,0.00028489700432284774,-0.022989594072093666,0.01024299560571507,-0.024529717670656648,0.006151959611310927,-0.012160579104459623,0.17446858159117865,-0.01718695587269184,0.05493928245416786,-0.014927166057918929,0.09552167177307296,-0.037849753760013774,2.3569379678659736e-05
T3,order_trans_Concluding_Statement__Concluding_Statement,transition,-0.015228910985975388,0.0890060748701591,-0.012207523923929051,0.1728108755467022,-0.011904463239344425,0.18372204211697202,-0.006137029107107254,0.49314859830260827,0.016161443791575344,0.07110341116301619,0.005318221473028045,0.5525966663546724,-0.02368584338120595,0.008161944878454456
T3,order_trans_Concluding_Statement__Counterclaim,transition,0.06517493879737976,3.201682734342559e-13,0.05892934447550651,4.512809771394296e-11,0.061524969180684216,6.120399852171226e-12,0.036930517122523134,3.702130468118818e-05,-0.007991747595042573,0.37216354035700616,0.061960843217441275,4.3403686306866365e-12,-0.03885218105400849,1.4239079995070825e-05
T3,order_trans_Concluding_Statement__Evidence,transition,-0.01964457195561495,0.02824544422091162,-0.003387313697180684,0.7052434312082477,-0.003908765770465587,0.6624874303860362,-0.005535696993183301,0.5364705705207342,-0.0002517316445855228,0.9775743412372211,0.003086215507733112,0.7303733109912476,-0.032299049651524164,0.0003089514258647043
T3,order_trans_Concluding_Statement__Position,transition,-0.011455546831669614,0.20080989604023528,0.01531279527692965,0.08725979566929905,0.016195965298668114,0.07050195902934857,0.025633032374663776,0.004198731101701165,-0.006371155601211746,0.4768026281117214,-0.025818889678550255,0.003931622527376957,-0.011330337808468711,0.20577653366599252
T3,order_trans_Counterclaim__Claim,transition,-0.02493288385578589,0.005359196154076543,-0.015709521751044408,0.07937190876493302,-0.017295506640835557,0.053423678941324666,-0.026116766660414136,0.0035355599673501867,-0.011762282667208874,0.189013423917379,0.031974506641978075,0.000355067770825613,-0.004386707338192624,0.624238323873197
T3,order_trans_Counterclaim__Concluding_Statement,transition,-0.032751233254462594,0.0002539824149833222,-0.020926235188613126,0.019437935144608908,-0.019109785103193295,0.03283249945349055,-0.028203456750038436,0.00163259520973192,-0.0010160840620083629,0.9096634934707163,-0.011863441844168664,0.18523730462455876,-0.005088202299365609,0.5699076354412895
T3,order_trans_Counterclaim__Counterclaim,transition,-0.019629494028448196,0.02836678294548935,-0.0016402263243453232,0.8546731554862604,-0.002183174205628736,0.8073945344199266,-0.01589033245339968,0.07597446032689542,-0.004285642478614991,0.6322469315130096,0.0168979944765663,0.059149345308507836,0.0019758998474873426,0.825370528586911
T3,order_trans_Counterclaim__Evidence,transition,0.005863226969548845,0.512638967841418,0.037606414549820985,2.6588160822606355e-05,0.035981700290114944,5.837950697128457e-05,0.028135077184327117,0.0016758079224445522,0.013809509663253974,0.12303984983096682,0.08260978812960025,2.4517124270303522e-20,-0.0009324932971380884,0.9170672369163225
T3,order_trans_Counterclaim__Position,transition,0.03139913421334454,0.0004530033096302392,0.024818271170418342,0.005574613104666351,0.029666006572121137,0.0009215566098735553,0.007361739396694186,0.41103485641502713,0.003037945713141277,0.7344298347989939,0.010811043907214178,0.22732771675820093,0.007618024582330728,0.39493955167324135
T3,order_trans_Counterclaim__Rebuttal,transition,0.17041580856047964,6.56694592020908e-82,0.10551622556893614,3.239673380321015e-32,0.11000744916770272,6.93027593175621e-35,0.06925183892795436,9.753052254608793e-15,0.02104123576554739,0.018779967673300164,0.2621606666795894,4.232485656765552e-195,0.00012026186869578629,0.9892853132872702
T3,order_trans_Evidence__Claim,transition,0.0691736617204367,1.044865235989699e-14,0.04337165373232514,1.263194521958671e-06,0.03456407503479655,0.0001130084468331915,0.058302768670737054,7.219099212241663e-11,0.07420570608345783,1.0608945577819084e-16,0.21441754218795098,1.1951630511792927e-129,-0.014787746452625046,0.09865849201430746
T3,order_trans_Evidence__Concluding_Statement,transition,-0.11913729994591869,1.1644856242394467e-40,-0.12867922775695195,3.388184222814428e-47,-0.12271758564422294,4.719272833920129e-43,-0.09916663361502405,1.2404414744528616e-28,-0.028928637766917384,0.0012333726605320398,-0.28067102532716687,1.667361084410239e-224,0.03245482829432045,0.00028886591457637245
T3,order_trans_Evidence__Counterclaim,transition,0.13325552025912032,1.6308766922551402e-50,0.10803487859081967,1.0645417594479722e-33,0.11012955862876439,5.842432243427765e-35,0.07581486024517191,2.2867485156982022e-17,0.025646845816178057,0.004178326666454838,0.2301550093204724,1.3045425467109735e-149,0.01380554677708614,0.1231474142383158
T3,order_trans_Evidence__Evidence,transition,-0.005780308315716624,0.5186196786261604,0.06012214102146409,1.8205797211085307e-11,0.052642701811878606,4.0404951131885205e-09,0.06772245600961113,3.7021864289935137e-14,0.026345611528184994,0.0032563281885136914,-0.05848003544886493,6.3237097245657e-11,0.01309500751898023,0.1436475717321291
